"","sampleid","processid","fieldid","phylum","class","order","family","subfamily","genus","species","uri","extrainfo","lat","long","collectiondate","fk_marker","nucraw_length","code"
"614","CBG-A38631-C02","GMCGA48571-24","GMP#25747","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AEJ8114","Malaise trap Derrumbe-C",10.92918,-85.46426,"2017-08-31","1",658,"GMCGA"
"615","BIOUG17969-H06","GMCJJ1073-14","GMP#00616","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Snellenius","Snellenius Malaise8256","BOLD:ACR8256","BSE Malaise Trap",10.8438,-85.6138,"2012-06-11","1",582,"GMCJJ"
"616","BIOUG68411-A11","GMCNA16218-21","GMP#28344","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Malaise2620","BOLD:ACK2620","Malaise trap BSE-B",10.844,-85.614,"2020-01-16","1",653,"GMCNA"
"617","BIOUG68411-E07","GMCNA16262-21","GMP#28344","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster Malaise8883","BOLD:AEL8883","Malaise trap BSE-B",10.844,-85.614,"2020-01-16","1",655,"GMCNA"
"618","BIOUG70384-A06","GMCNA21401-21","GMP#28373","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","mgMalaise160","mgMalaise160 Malaise4282","BOLD:AEM4282","Malaise trap BSE-B",10.844,-85.614,"2019-08-29","1",657,"GMCNA"
"619","BIOUG68716-E11","GMCNA2267-21","GMP#28379","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise3644","BOLD:AEM3644","Malaise trap BSE-B",10.844,-85.614,"2019-10-10","1",654,"GMCNA"
"620","BIOUG70762-C09","GMCNA39373-21","GMP#28384","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise9431","BOLD:ADA9431","Malaise trap BSE-B",10.844,-85.614,"2019-11-14","1",654,"GMCNA"
"621","BIOUG70762-D08","GMCNA39384-21","GMP#28384","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise2289","BOLD:AEN2289","Malaise trap BSE-B",10.844,-85.614,"2019-11-14","1",654,"GMCNA"
"622","BIOUG70765-E07","GMCNA43967-21","GMP#28371","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Cotesia","Cotesia Whitfield23","BOLD:AEM9150","Malaise trap BSE-B",10.844,-85.614,"2019-08-15","1",654,"GMCNA"
"623","BIOUG70484-B02","GMCNA47909-21","GMP#28378","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Malaise2045","BOLD:AEN2045","Malaise trap BSE-B",10.844,-85.614,"2019-10-03","1",655,"GMCNA"
"624","BIOUG70020-A05","GMCNA5340-21","GMP#29906","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise2200","BOLD:AEM2200","Malaise trap BSE-B",10.844,-85.614,"2020-01-09","1",652,"GMCNA"
"625","BIOUG68410-D09","GMCNA7684-21","GMP#28344","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles mariachavarriae","BOLD:ACE8120","Malaise trap BSE-B",10.844,-85.614,"2020-01-16","1",662,"GMCNA"
"626","BIOUG05346-B08","GMCRE929-13","GMP#00621","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Malaise3371","BOLD:ACG3371","BSE Malaise Trap",10.8438,-85.6138,"2012-07-16","1",611,"GMCRE"
"627","BIOUG05346-E05","GMCRE962-13","GMP#00621","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise3373","BOLD:ACG3373","BSE Malaise Trap",10.8438,-85.6138,"2012-07-16","1",630,"GMCRE"
"628","BIOUG05865-H06","GMCRG540-13","GMP#00623","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster OVRGDHJ02","BOLD:ACF2959","BSE Malaise Trap",10.8438,-85.6138,"2012-07-30","1",618,"GMCRG"
"629","BIOUG07457-F09","GMCRJ250-13","GMP#00607","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise1259","BOLD:ACJ1259","BSE Malaise Trap",10.8438,-85.6138,"2012-04-09","1",658,"GMCRJ"
"630","BIOUG07617-E08","GMCRK056-13","GMP#00609","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Pseudapanteles","Pseudapanteles Malaise8549","BOLD:ACB8549","BSE Malaise Trap",10.8438,-85.6138,"2012-04-23","1",658,"GMCRK"
"631","BIOUG07615-C01","GMCRK1936-13","GMP#00609","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise2550","BOLD:ACJ2550","BSE Malaise Trap",10.8438,-85.6138,"2012-04-23","1",673,"GMCRK"
"632","BIOUG07615-H05","GMCRK2000-13","GMP#00609","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster specialis","BOLD:ABZ2026","BSE Malaise Trap",10.8438,-85.6138,"2012-04-23","1",673,"GMCRK"
"633","BIOUG07616-D08","GMCRK2050-13","GMP#00609","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise2416","BOLD:ACJ2416","BSE Malaise Trap",10.8438,-85.6138,"2012-04-23","1",548,"GMCRK"
"634","BIOUG08264-G08","GMCRM392-13","GMP#00613","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise6625","BOLD:ACJ6625","BSE Malaise Trap",10.8438,-85.6138,"2012-05-21","1",658,"GMCRM"
"635","BIOUG10016-H03","GMCRZ309-14","GMP#01823","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise3803","BOLD:ACL3803","BSE Malaise Trap",10.8438,-85.6138,"2013-01-21","1",658,"GMCRZ"
"636","BIOUG17498-H03","GMCTT123-14","GMP#01814","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Malaise4922","BOLD:ACR4922","BSE Malaise Trap",10.8438,-85.6138,"2012-11-19","1",558,"GMCTT"
"637","BIOUG13945-A07","GMCVV007-15","GMP#01820","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles flormoralesae","BOLD:AAN2537","BSE Malaise Trap",10.8438,-85.6138,"2012-12-31","1",561,"GMCVV"
"638","BIOUG29863-B11","JCCCB688-16","GMP#06839","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise7726","BOLD:ADB7726","Malaise trap PL12-3A",10.763,-85.334,"2014-05-29","1",558,"JCCCB"
"639","BIOUG30256-A09","JCCCZ5182-16","GMP#06863","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise8723","BOLD:ADB8723","Malaise trap PL12-3A",10.763,-85.334,"2014-11-13","1",594,"JCCCZ"
"640","BIOUG29059-D02","JIAAE060-16","GMP#06738","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster Malaise9820","BOLD:AES6587","Malaise trap PL12-1A",10.764,-85.335,"2014-05-01","1",579,"JIAAE"
"641","BIOUG29140-B01","JIAAO063-16","GMP#06748","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea malaise0710","BOLD:ADB0710","Malaise trap PL12-1A",10.764,-85.335,"2014-07-10","1",585,"JIAAO"
"642","BIOUG29554-B12","JIBBP112-16","GMP#07061","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise4730","BOLD:ADB4730","Malaise trap PL12-7A",10.761,-85.335,"2014-08-14","1",579,"JIBBP"
"643","BIOUG29112-D02","JICCC1406-16","GMP#06814","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield285","BOLD:AAM1075","Malaise trap PL12-3A",10.763,-85.334,"2013-12-05","1",588,"JICCC"
"644","BIOUG29112-F05","JICCC1433-16","GMP#06814","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise8087","BOLD:AAN8087","Malaise trap PL12-3A",10.763,-85.334,"2013-12-05","1",594,"JICCC"
"645","BIOUG29415-D05","JICCE1143-16","GMP#06816","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise6541","BOLD:ABX6541","Malaise trap PL12-3A",10.763,-85.334,"2013-12-19","1",603,"JICCE"
"646","BIOUG29456-F10","JICCF562-16","GMP#06817","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Microplitis","Microplitis Malaise3152","BOLD:ADB3152","Malaise trap PL12-3A",10.763,-85.334,"2013-12-26","1",579,"JICCF"
"647","BIOUG29473-G10","JICCG1029-16","GMP#06818","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Janzen40","BOLD:ABA7264","Malaise trap PL12-3A",10.763,-85.334,"2014-01-02","1",585,"JICCG"
"648","BIOUG29671-G03","JICCL789-16","GMP#06823","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise9568","BOLD:ADA9568","Malaise trap PL12-3A",10.763,-85.334,"2014-02-06","1",577,"JICCL"
"649","BIOUG29681-E12","JICCN515-16","GMP#06825","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen5847","BOLD:AEB8464","Malaise trap PL12-3A",10.763,-85.334,"2014-02-20","1",585,"JICCN"
"650","BIOUG28804-E12","JICFP037-16","GMP#06983","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Malaise1451","BOLD:ADB1451","Malaise trap PL12-6A",10.764,-85.333,"2014-01-16","1",576,"JICFP"
"651","BIOUG29377-F04","JIDDZ237-16","GMP#06915","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles barneyburksi","BOLD:AAI7344","Malaise trap PL12-4A",10.763,-85.334,"2014-11-13","1",567,"JIDDZ"
"652","BIOUG29292-A07","JIEEG465-16","GMP#07156","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster Malaise4300","BOLD:ADB4300","Malaise trap PL12-9A",10.76,-85.334,"2014-06-12","1",588,"JIEEG"
"653","BIOUG29212-H06","JIFFD178-16","GMP#06997","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Janzen45","BOLD:ACM9154","Malaise trap PL12-6A",10.764,-85.333,"2014-04-24","1",588,"JIFFD"
"654","BIOUG29489-H04","JIFFM122-16","GMP#07006","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise4699","BOLD:ADB4699","Malaise trap PL12-6A",10.764,-85.333,"2014-06-26","1",600,"JIFFM"
"655","BIOUG29490-F01","JIFFN054-16","GMP#07007","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise3343","BOLD:ADB3343","Malaise trap PL12-6A",10.764,-85.333,"2014-07-03","1",588,"JIFFN"
"656","BIOUG44551-B04","PLAAB6001-18","GMP#06345","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Whitfield57","BOLD:ABZ1039","Malaise trap PL12-3B",10.763,-85.334,"2014-11-27","1",654,"PLAAB"
"657","BIOUG44131-G01","PLAAE4514-18","GMP#06348","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield123","BOLD:AAT8855","Malaise trap PL12-3B",10.763,-85.334,"2014-12-18","1",652,"PLAAE"
"658","BIOUG44676-H02","PLAAF4521-18","GMP#06349","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Microplitis","Microplitis marini","BOLD:AAC9585","Malaise trap PL12-3B",10.763,-85.334,"2014-12-25","1",654,"PLAAF"
"659","BIOUG44638-B11","PLAAJ869-18","GMP#06353","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Janzen2906","BOLD:ABZ2906","Malaise trap PL12-3B",10.763,-85.334,"2015-01-22","1",654,"PLAAJ"
"660","BIOUG44164-E07","PLAAW642-18","GMP#06366","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen4450","BOLD:ADW4450","Malaise trap PL12-3B",10.763,-85.334,"2015-04-23","1",655,"PLAAW"
"661","BIOUG44303-G04","PLABE2656-18","GMP#06374","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Janzen4192","BOLD:AFU5153","Malaise trap PL12-3B",10.763,-85.334,"2015-06-18","1",654,"PLABE"
"662","BIOUG50091-G03","PLABK1951-19","GMP#06380","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise7875","BOLD:AEA7875","Malaise trap PL12-3B",10.763,-85.334,"2015-07-30","1",653,"PLABK"
"663","BIOUG49831-C08","PLABL1557-19","GMP#06381","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster amazo4DHJ01","BOLD:ABY6627","Malaise trap PL12-3B",10.763,-85.334,"2015-08-06","1",654,"PLABL"
"664","BIOUG49968-C08","PLABM880-19","GMP#06382","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise5829","BOLD:AEA5829","Malaise trap PL12-3B",10.763,-85.334,"2015-08-13","1",652,"PLABM"
"665","BIOUG58625-B10","PLADK197-20","GMP#21377","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise9488","BOLD:AEC9488","Malaise trap PL12-3E",10.763,-85.334,"2018-07-26","1",654,"PLADK"
"666","BIOUG64072-G03","PLAEF1431-21","GMP#28224","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Pseudapanteles","Pseudapanteles Malaise3088","BOLD:AEJ3088","Malaise trap PL12-5G",10.763,-85.334,"2019-12-19","1",641,"PLAEF"
"667","BIOUG44777-C12","PLBAV045-18","GMP#06261","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Janzen2378","BOLD:ADX2378","Malaise trap PL12-1B",10.764,-85.335,"2015-04-16","1",653,"PLBAV"
"668","BIOUG49638-G05","PLBBE282-19","GMP#06270","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen9638","BOLD:AEA0779","Malaise trap PL12-1B",10.764,-85.335,"2015-06-18","1",654,"PLBBE"
"669","BIOUG56591-A04","PLBDJ019-20","GMP#21223","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise8793","BOLD:AEF8793","Malaise trap PL12-1E",10.764,-85.335,"2018-07-19","1",654,"PLBDJ"
"670","BIOUG46577-A12","PLCAD202-19","GMP#06399","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Janzen5893","BOLD:ADY5893","Malaise trap PL12-4B",10.763,-85.334,"2014-12-11","1",654,"PLCAD"
"671","BIOUG46557-G01","PLDAM282-19","GMP#06512","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Rodriguez50","BOLD:AAJ1515","Malaise trap PL12-6B",10.764,-85.333,"2015-02-12","1",654,"PLDAM"
"672","BIOUG50477-E08","PLDBI124-19","GMP#06534","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise1893","BOLD:ACB1893","Malaise trap PL12-6B",10.764,-85.333,"2015-07-16","1",656,"PLDBI"
"673","BIOUG58355-B06","PLDCB318-20","GMP#20877","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Parapanteles","Parapanteles Janzen3007","BOLD:AEA3007","Malaise trap PL12-6E",10.764,-85.333,"2017-11-23","1",654,"PLDCB"
"674","BIOUG58466-B12","PLDCH080-20","GMP#20883","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise4342","BOLD:AEF4342","Malaise trap PL12-6E",10.764,-85.333,"2018-01-04","1",641,"PLDCH"
"675","BIOUG56761-C02","PLECB1864-20","GMP#21448","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Janzen4535","BOLD:AEB1477","Malaise trap PL12-5D",10.763,-85.334,"2016-11-24","1",656,"PLECB"
"676","BIOUG56762-E01","PLECB1982-20","GMP#21448","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles carlrettenmeyeri","BOLD:AAY0742","Malaise trap PL12-5D",10.763,-85.334,"2016-11-24","1",656,"PLECB"
"677","BIOUG56763-C12","PLECB2064-20","GMP#21448","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Whitfield20","BOLD:AAK3035","Malaise trap PL12-5D",10.763,-85.334,"2016-11-24","1",655,"PLECB"
"678","BIOUG56763-G11","PLECB2111-20","GMP#21448","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise2049","BOLD:AEA2049","Malaise trap PL12-5D",10.763,-85.334,"2016-11-24","1",654,"PLECB"
"679","BIOUG56764-E09","PLECB2180-20","GMP#21448","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen12","BOLD:ACF2953","Malaise trap PL12-5D",10.763,-85.334,"2016-11-24","1",659,"PLECB"
"680","BIOUG56782-C08","PLECC1446-20","GMP#21449","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles mikegatesi","BOLD:AAI7293","Malaise trap PL12-5D",10.763,-85.334,"2016-12-01","1",651,"PLECC"
"681","BIOUG58268-E05","PLECD2104-20","GMP#21450","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Fornicia","Fornicia Malaise1879","BOLD:AEF1879","Malaise trap PL12-5D",10.763,-85.334,"2016-12-08","1",655,"PLECD"
"682","BIOUG58295-C05","PLECE1781-20","GMP#21451","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles malaise0455","BOLD:AEF0455","Malaise trap PL12-5D",10.763,-85.334,"2016-12-15","1",654,"PLECE"
"683","BIOUG58320-D02","PLECF2074-20","GMP#21452","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles malaise0134","BOLD:AEF0134","Malaise trap PL12-5D",10.763,-85.334,"2016-12-22","1",654,"PLECF"
"684","BIOUG58320-D05","PLECF2077-20","GMP#21452","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Snellenius","Snellenius Malaise7619","BOLD:AEE7619","Malaise trap PL12-5D",10.763,-85.334,"2016-12-22","1",653,"PLECF"
"685","BIOUG57253-F04","PLECG2625-20","GMP#21453","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster Malaise3491","BOLD:AEF3491","Malaise trap PL12-5D",10.763,-85.334,"2016-12-29","1",647,"PLECG"
"686","BIOUG57275-B06","PLECH1717-20","GMP#21454","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise3230","BOLD:AEF3230","Malaise trap PL12-5D",10.763,-85.334,"2017-01-05","1",655,"PLECH"
"687","BIOUG57915-F11","PLECI2573-20","GMP#21455","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise1620","BOLD:AEF1620","Malaise trap PL12-5D",10.763,-85.334,"2017-01-12","1",655,"PLECI"
"688","BIOUG57353-G09","PLECK1563-20","GMP#21457","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles malaise0378","BOLD:AEF0378","Malaise trap PL12-5D",10.763,-85.334,"2017-01-26","1",654,"PLECK"
"689","BIOUG57355-F06","PLECK1738-20","GMP#21457","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Pseudapanteles","Pseudapanteles Malaise2002","BOLD:AEF2002","Malaise trap PL12-5D",10.763,-85.334,"2017-01-26","1",654,"PLECK"
"690","BIOUG57344-E05","PLECK680-20","GMP#21457","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Malaise5772","BOLD:AEF5772","Malaise trap PL12-5D",10.763,-85.334,"2017-01-26","1",652,"PLECK"
"691","BIOUG57395-D04","PLECL1645-20","GMP#21458","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles malaise0470","BOLD:AEF0470","Malaise trap PL12-5D",10.763,-85.334,"2017-02-02","1",653,"PLECL"
"692","BIOUG58616-D03","PLECM1319-20","GMP#21459","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise7935","BOLD:AAN7935","Malaise trap PL12-5D",10.763,-85.334,"2017-02-09","1",655,"PLECM"
"693","BIOUG58617-A08","PLECM1383-20","GMP#21459","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise3706","BOLD:AEF3706","Malaise trap PL12-5D",10.763,-85.334,"2017-02-09","1",654,"PLECM"
"694","BIOUG58634-F11","PLECN599-20","GMP#21460","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise8556","BOLD:AEF8556","Malaise trap PL12-5D",10.763,-85.334,"2017-02-16","1",655,"PLECN"
"695","BIOUG57044-G04","PLECT258-20","GMP#21466","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield78","BOLD:AFW6095","Malaise trap PL12-5D",10.763,-85.334,"2017-03-30","1",653,"PLECT"
"696","BIOUG57759-G02","PLEDA3464-20","GMP#21473","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Malaise4140","BOLD:AEF4140","Malaise trap PL12-5D",10.763,-85.334,"2017-05-18","1",640,"PLEDA"
"697","BIOUG59628-A03","PLEDD2592-20","GMP#21476","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Xanthomicrogaster","Xanthomicrogaster Janzen4621","BOLD:AEC4531","Malaise trap PL12-5D",10.763,-85.334,"2017-06-08","1",654,"PLEDD"
"698","BIOUG60030-C02","PLEDI1372-20","GMP#21481","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles paulheberti","BOLD:ACE8951","Malaise trap PL12-5D",10.763,-85.334,"2017-07-13","1",640,"PLEDI"
"699","BIOUG57124-B10","PLEDP1119-20","GMP#21488","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Janzen4588","BOLD:AEA9104","Malaise trap PL12-5D",10.763,-85.334,"2017-08-31","1",654,"PLEDP"
"700","BIOUG57135-A05","PLEDQ912-20","GMP#21489","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster Malaise3092","BOLD:AEF3092","Malaise trap PL12-5D",10.763,-85.334,"2017-09-07","1",654,"PLEDQ"
"701","BIOUG57180-F06","PLEDT1353-20","GMP#21492","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster malaise0484","BOLD:AEF0484","Malaise trap PL12-5D",10.763,-85.334,"2017-09-28","1",655,"PLEDT"
"702","BIOUG57198-F08","PLEDU1500-20","GMP#21493","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield129","BOLD:AGB0786","Malaise trap PL12-5D",10.763,-85.334,"2017-10-05","1",652,"PLEDU"
"703","BIOUG57829-A05","PLEDY631-20","GMP#21497","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Cotesia","Cotesia Whitfield196","BOLD:AAJ5618","Malaise trap PL12-5D",10.763,-85.334,"2017-11-02","1",654,"PLEDY"
"704","BIOUG64619-H02","PLEEV204-21","GMP#28271","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise2689","BOLD:AEH2689","Malaise trap PL12-8G",10.761,-85.335,"2020-04-09","1",654,"PLEEV"
"705","BIOUG60462-E03","PLFDA1208-20","GMP#21525","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise9101","BOLD:AEG9101","Malaise trap PL12-5E",10.763,-85.334,"2018-05-17","1",652,"PLFDA"
"706","BIOUG64108-D08","PLFEF411-21","GMP#28164","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise9358","BOLD:AEC9358","Malaise trap PL12-9G",10.76,-85.334,"2019-12-19","1",648,"PLFEF"
"707","BIOUG64314-H11","PLFFI043-21","GMP#29096","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaisee3740","BOLD:AEI3740","Malaise trap PL12-9G",10.76,-85.334,"2020-07-16","1",655,"PLFFI"
"708","BIOUG51543-G03","PLGBA071-19","GMP#19965","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise8654","BOLD:AEB8654","Malaise trap PL12-8A",10.761,-85.335,"2014-05-22","1",655,"PLGBA"
"709","BIOUG57974-F01","PLGCB168-20","GMP#20096","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea malaise0693","BOLD:AEF0693","Malaise trap PL12-8D",10.761,-85.335,"2016-11-24","1",654,"PLGCB"
"710","BIOUG56674-G06","PLGCI252-20","GMP#20103","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Distatrix","Distatrix Malaise9572","BOLD:AAZ9572","Malaise trap PL12-8D",10.761,-85.335,"2017-01-12","1",654,"PLGCI"
"711","BIOUG56198-C04","PLGDA705-20","GMP#20121","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles daveroubiki","BOLD:AAY0743","Malaise trap PL12-8D",10.761,-85.335,"2017-05-18","1",682,"PLGDA"
"712","BIOUG56438-G06","PLHAX506-20","GMP#20831","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles victoriapookae","BOLD:AAI7271","Malaise trap PL12-6D",10.764,-85.333,"2017-01-05","1",654,"PLXAH"
